,Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick,Matches
5946,2021-11-11,Kyle Lowry,MIA,G,LAC,@,15.5,-105,14.94,-0.56,15.5,25.0,u,0.46,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5947,2021-11-13,Kyle Lowry,MIA,G,UTH,@,17.5,-120,16.3,-1.2,17.5,21.0,u,0.49,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5948,2021-11-15,Kyle Lowry,MIA,G,OKC,@,17.5,-105,16.83,-0.67,17.5,11.0,u,0.47,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5949,2021-11-18,Kyle Lowry,MIA,G,WAS,vs.,14.5,-105,15.99,1.49,14.5,8.0,o,0.55,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5950,2021-11-20,Kyle Lowry,MIA,G,WAS,@,13.5,-118,16.69,3.19,13.5,7.0,o,0.56,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5951,2021-11-23,Kyle Lowry,MIA,G,DET,@,13.5,-106,15.8,2.3,13.5,15.0,o,0.49,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5952,2021-11-24,Kyle Lowry,MIA,G,MIN,@,13.5,-106,15.1,1.6,13.5,7.0,o,0.46,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5953,2021-11-27,Kyle Lowry,MIA,G,CHI,@,13.5,105,15.53,2.03,13.5,19.0,o,0.42,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5954,2021-11-29,Kyle Lowry,MIA,G,DEN,vs.,15.5,-106,15.49,-0.01,15.5,17.0,u,0.49,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5955,2021-12-01,Kyle Lowry,MIA,G,CLE,vs.,15.5,-109,15.51,0.01,15.5,7.0,o,0.49,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5956,2021-12-03,Kyle Lowry,MIA,G,IND,@,15.5,-113,15.11,-0.39,15.5,26.0,u,0.55,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5957,2021-12-04,Kyle Lowry,MIA,G,MIL,@,15.5,-107,14.64,-0.86,15.5,10.0,u,0.55,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5958,2021-12-06,Kyle Lowry,MIA,G,MEM,vs.,13.5,-113,16.28,2.78,13.5,17.0,o,0.51,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5959,2021-12-08,Kyle Lowry,MIA,G,MIL,vs.,15.5,-113,15.54,0.04,15.5,22.0,o,0.55,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5960,2021-12-11,Kyle Lowry,MIA,G,CHI,vs.,17.5,-120,16.7,-0.8,17.5,16.0,u,0.51,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5961,2021-12-13,Kyle Lowry,MIA,G,CLE,@,16.5,-120,14.96,-1.54,16.5,22.0,u,0.49,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5962,2021-12-15,Kyle Lowry,MIA,G,PHI,@,18.5,-127,15.57,-2.92,18.5,14.0,u,0.57,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5963,2021-12-17,Kyle Lowry,MIA,G,ORL,@,17.5,-105,16.88,-0.62,17.5,11.0,u,0.57,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5964,2021-12-19,Kyle Lowry,MIA,G,DET,@,17.5,-115,16.37,-1.13,17.5,19.0,u,0.63,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5965,2021-12-21,Kyle Lowry,MIA,G,IND,vs.,16.5,-105,16.67,0.17,16.5,8.0,o,0.63,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5966,2021-12-23,Kyle Lowry,MIA,G,DET,vs.,15.5,100,13.88,-1.62,15.5,21.0,u,0.61,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5967,2021-12-31,Kyle Lowry,MIA,G,HOU,@,15.5,-115,17.32,1.82,15.5,12.0,o,0.57,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5968,2022-01-02,Kyle Lowry,MIA,G,SAC,@,15.5,-113,16.1,0.6,15.5,14.0,o,0.56,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5969,2022-01-03,Kyle Lowry,MIA,G,GSW,@,14.5,-111,12.12,-2.38,14.5,16.0,u,0.57,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5970,2022-01-05,Kyle Lowry,MIA,G,POR,@,17.5,-127,16.3,-1.2,17.5,7.0,u,0.56,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5971,2022-01-08,Kyle Lowry,MIA,G,PHO,@,15.5,-110,14.89,-0.61,15.5,14.0,u,0.62,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5972,2022-01-12,Kyle Lowry,MIA,G,ATL,@,15.5,100,15.4,-0.1,15.5,8.0,u,0.55,1,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5973,2022-01-14,Kyle Lowry,MIA,G,ATL,vs.,13.5,-125,15.21,1.71,13.5,13.0,o,0.53,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5974,2022-01-15,Kyle Lowry,MIA,G,PHI,vs.,13.5,105,13.9,0.4,13.5,8.0,o,0.53,0,"[('Kyle Lowry', 100), ('Kyle Lowry', 100)]"
5975,2022-01-05,Kyrie Irving,BKN,G,IND,@,20.5,-120,19.4,-1.1,20.5,22.0,u,0.56,0,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5976,2022-01-10,Kyrie Irving,BKN,G,POR,@,23.5,-115,25.8,2.3,23.5,22.0,o,0.6,0,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5977,2022-01-12,Kyrie Irving,BKN,G,CHI,@,20.5,-111,24.5,4.0,20.5,9.0,o,0.55,0,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5978,2022-01-17,Kyrie Irving,BKN,G,CLE,@,23.5,100,22.93,-0.57,23.5,27.0,u,0.58,0,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5979,2022-01-19,Kyrie Irving,BKN,G,WAS,@,24.5,-105,24.8,0.3,24.5,30.0,o,0.62,1,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5980,2022-01-21,Kyrie Irving,BKN,G,SAS,@,25.5,-105,26.9,1.4,25.5,24.0,o,0.59,0,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5981,2022-01-23,Kyrie Irving,BKN,G,MIN,@,24.5,-105,25.3,0.8,24.5,30.0,o,0.55,1,"[('Kyrie Irving', 100), ('Kyrie Irving', 100)]"
5982,2021-10-19,LaMarcus Aldridge,BKN,C,MIL,@,7.5,-120,11.7,4.2,7.5,1.0,o,0.5,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5983,2021-10-24,LaMarcus Aldridge,BKN,C,CHA,vs.,13.5,-121,11.2,-2.3,13.5,9.0,u,0.43,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5984,2021-10-27,LaMarcus Aldridge,BKN,C,MIA,vs.,9.5,-128,11.4,1.9,9.5,6.0,o,0.45,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5985,2021-10-31,LaMarcus Aldridge,BKN,C,DET,vs.,11.5,-115,13.9,2.4,11.5,16.0,o,0.49,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5986,2021-11-03,LaMarcus Aldridge,BKN,C,ATL,vs.,10.5,-115,11.0,0.5,10.5,10.0,o,0.55,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5987,2021-11-05,LaMarcus Aldridge,BKN,C,DET,@,10.5,-105,11.39,0.9,10.5,16.0,o,0.49,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5988,2021-11-08,LaMarcus Aldridge,BKN,C,CHI,@,10.5,100,10.52,0.02,10.5,19.0,o,0.44,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5989,2021-11-10,LaMarcus Aldridge,BKN,C,ORL,@,10.5,-128,11.61,1.11,10.5,21.0,o,0.45,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5990,2021-11-12,LaMarcus Aldridge,BKN,C,NOR,@,11.5,-120,12.31,0.81,11.5,7.0,o,0.46,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5991,2021-11-14,LaMarcus Aldridge,BKN,C,OKC,@,13.5,-115,11.84,-1.66,13.5,15.0,u,0.47,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5992,2021-11-16,LaMarcus Aldridge,BKN,C,GSW,vs.,12.5,-113,11.56,-0.94,12.5,2.0,u,0.48,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5993,2021-11-19,LaMarcus Aldridge,BKN,C,ORL,vs.,16.5,-125,12.42,-4.08,16.5,15.0,u,0.56,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5994,2021-11-22,LaMarcus Aldridge,BKN,C,CLE,@,12.5,100,11.46,-1.04,12.5,21.0,u,0.53,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5995,2021-11-24,LaMarcus Aldridge,BKN,C,BOS,@,15.5,-120,12.69,-2.81,15.5,17.0,u,0.46,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5996,2021-11-27,LaMarcus Aldridge,BKN,C,PHO,vs.,16.5,-118,12.85,-3.65,16.5,18.0,u,0.42,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5997,2021-11-30,LaMarcus Aldridge,BKN,C,NYK,vs.,15.5,-113,13.65,-1.85,15.5,8.0,u,0.51,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5998,2021-12-03,LaMarcus Aldridge,BKN,C,MIN,vs.,16.5,-120,13.94,-2.56,16.5,13.0,u,0.55,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
5999,2021-12-04,LaMarcus Aldridge,BKN,C,CHI,vs.,15.5,-118,13.22,-2.28,15.5,20.0,u,0.55,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6000,2021-12-07,LaMarcus Aldridge,BKN,C,DAL,@,14.5,105,13.96,-0.54,14.5,15.0,u,0.52,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6001,2021-12-10,LaMarcus Aldridge,BKN,C,ATL,@,14.5,-125,14.11,-0.39,14.5,15.0,u,0.51,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6002,2021-12-12,LaMarcus Aldridge,BKN,C,DET,@,15.5,-108,17.0,1.5,15.5,15.0,o,0.48,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6003,2021-12-30,LaMarcus Aldridge,BKN,C,PHI,vs.,11.5,-115,12.2,0.7,11.5,12.0,o,0.57,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6004,2022-01-01,LaMarcus Aldridge,BKN,C,LAC,vs.,12.5,-127,14.8,2.3,12.5,10.0,o,0.57,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6005,2022-01-05,LaMarcus Aldridge,BKN,C,IND,@,8.5,100,13.7,5.2,8.5,13.0,o,0.56,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6006,2022-01-07,LaMarcus Aldridge,BKN,C,MIL,vs.,9.5,-125,12.85,3.35,9.5,2.0,o,0.61,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6007,2022-01-19,LaMarcus Aldridge,BKN,C,WAS,@,11.5,-115,13.9,2.4,11.5,27.0,o,0.62,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6008,2022-01-21,LaMarcus Aldridge,BKN,C,SAS,@,12.5,-115,14.4,1.9,12.5,16.0,o,0.59,1,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6009,2022-01-25,LaMarcus Aldridge,BKN,C,LAL,vs.,13.5,-115,14.0,0.5,13.5,9.0,o,0.48,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6010,2022-01-26,LaMarcus Aldridge,BKN,C,DEN,vs.,12.5,-120,16.9,4.4,12.5,,o,0.43,0,"[('LaMarcus Aldridge', 100), ('LaMarcus Aldridge', 100)]"
6011,2021-10-20,LaMelo Ball,CHA,G,IND,vs.,18.5,-113,21.71,3.21,18.5,31.0,o,0.33,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6012,2021-10-22,LaMelo Ball,CHA,G,CLE,@,17.5,-120,20.09,2.59,17.5,17.0,o,0.47,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6013,2021-10-24,LaMelo Ball,CHA,G,BKN,@,17.5,-113,19.34,1.84,17.5,18.0,o,0.43,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6014,2021-10-25,LaMelo Ball,CHA,G,BOS,vs.,17.5,-113,18.9,1.4,17.5,25.0,o,0.45,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6015,2021-10-27,LaMelo Ball,CHA,G,ORL,@,19.5,-113,17.7,-1.8,19.5,7.0,u,0.45,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6016,2021-10-29,LaMelo Ball,CHA,G,MIA,@,16.5,-111,18.15,1.65,16.5,6.0,o,0.45,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6017,2021-10-31,LaMelo Ball,CHA,G,POR,vs.,16.5,-118,17.3,0.8,16.5,27.0,o,0.49,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6018,2021-11-01,LaMelo Ball,CHA,G,CLE,vs.,17.5,-111,18.16,0.66,17.5,30.0,o,0.52,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6019,2021-11-03,LaMelo Ball,CHA,G,GSW,@,19.5,-110,18.2,-1.3,19.5,14.0,u,0.55,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6020,2021-11-05,LaMelo Ball,CHA,G,SAC,@,20.5,-103,21.59,1.09,20.5,24.0,o,0.49,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6021,2021-11-07,LaMelo Ball,CHA,G,LAC,@,19.5,-120,18.9,-0.6,19.5,21.0,u,0.46,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6022,2021-11-08,LaMelo Ball,CHA,G,LAL,@,19.5,-115,21.26,1.76,19.5,25.0,o,0.44,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6023,2021-11-10,LaMelo Ball,CHA,G,MEM,@,19.5,-105,19.7,0.2,19.5,12.0,o,0.45,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6024,2021-11-12,LaMelo Ball,CHA,G,NYK,vs.,18.5,-113,21.55,3.05,18.5,12.0,o,0.46,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6025,2021-11-14,LaMelo Ball,CHA,G,GSW,vs.,19.5,-111,19.37,-0.13,19.5,21.0,u,0.47,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6026,2021-11-17,LaMelo Ball,CHA,G,WAS,vs.,19.5,-115,19.8,0.3,19.5,11.0,o,0.5,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6027,2021-11-19,LaMelo Ball,CHA,G,IND,vs.,18.5,-120,21.67,3.17,18.5,32.0,o,0.56,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6028,2021-11-20,LaMelo Ball,CHA,G,ATL,@,19.5,-122,20.11,0.6,19.5,15.0,o,0.56,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6029,2021-11-22,LaMelo Ball,CHA,G,WAS,@,19.5,-113,20.98,1.48,19.5,28.0,o,0.53,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6030,2021-11-24,LaMelo Ball,CHA,G,ORL,@,19.5,-128,21.78,2.28,19.5,22.0,o,0.46,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6031,2021-11-26,LaMelo Ball,CHA,G,MIN,vs.,20.5,-110,21.22,0.72,20.5,10.0,o,0.4,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6032,2021-11-27,LaMelo Ball,CHA,G,HOU,@,19.5,-125,20.28,0.78,19.5,19.0,o,0.42,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6033,2021-11-29,LaMelo Ball,CHA,G,CHI,@,19.5,-113,19.32,-0.18,19.5,18.0,u,0.49,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6034,2021-12-01,LaMelo Ball,CHA,G,MIL,@,19.5,105,19.81,0.31,19.5,36.0,o,0.49,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6035,2021-12-17,LaMelo Ball,CHA,G,POR,@,18.5,-125,21.95,3.45,18.5,27.0,o,0.57,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6036,2021-12-19,LaMelo Ball,CHA,G,PHO,@,19.5,-105,19.97,0.47,19.5,9.0,o,0.63,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6037,2021-12-20,LaMelo Ball,CHA,G,UTH,@,20.5,-105,15.9,-4.59,20.5,21.0,u,0.66,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6038,2021-12-23,LaMelo Ball,CHA,G,DEN,@,20.5,-128,18.2,-2.3,20.5,16.0,u,0.61,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6039,2021-12-27,LaMelo Ball,CHA,G,HOU,vs.,21.5,-108,21.03,-0.47,21.5,16.0,u,0.57,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6040,2021-12-29,LaMelo Ball,CHA,G,IND,@,21.5,-109,19.8,-1.7,21.5,21.0,u,0.58,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6041,2022-01-02,LaMelo Ball,CHA,G,PHO,vs.,20.5,-103,17.6,-2.9,20.5,17.0,u,0.56,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6042,2022-01-03,LaMelo Ball,CHA,G,WAS,@,20.5,-113,19.13,-1.37,20.5,18.0,u,0.57,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6043,2022-01-05,LaMelo Ball,CHA,G,DET,vs.,21.5,-135,17.9,-3.6,21.5,12.0,u,0.56,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6044,2022-01-08,LaMelo Ball,CHA,G,MIL,vs.,18.5,-125,19.5,1.0,18.5,19.0,o,0.62,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6045,2022-01-10,LaMelo Ball,CHA,G,MIL,vs.,18.5,-125,20.31,1.81,18.5,23.0,o,0.6,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6046,2022-01-12,LaMelo Ball,CHA,G,PHI,@,19.5,-108,19.2,-0.3,19.5,13.0,u,0.55,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6047,2022-01-14,LaMelo Ball,CHA,G,ORL,vs.,20.5,-121,17.28,-3.22,20.5,23.0,u,0.53,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6048,2022-01-17,LaMelo Ball,CHA,G,NYK,@,19.5,-115,19.82,0.33,19.5,0.0,o,0.58,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6049,2022-01-19,LaMelo Ball,CHA,G,BOS,@,17.5,-106,19.0,1.5,17.5,15.0,o,0.62,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6050,2022-01-21,LaMelo Ball,CHA,G,OKC,vs.,19.5,-113,19.4,-0.1,19.5,10.0,u,0.59,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6051,2022-01-23,LaMelo Ball,CHA,G,ATL,vs.,18.5,-127,21.7,3.2,18.5,19.0,o,0.55,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6052,2022-01-25,LaMelo Ball,CHA,G,TOR,@,17.5,-113,19.5,2.0,17.5,25.0,o,0.48,1,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6053,2022-01-26,LaMelo Ball,CHA,G,IND,@,19.5,-108,20.2,0.7,19.5,,o,0.43,0,"[('LaMelo Ball', 100), ('LaMelo Ball', 100)]"
6054,2022-01-09,Lamar Stevens,CLE,F,GSW,@,5.5,-105,3.56,-1.94,5.5,17.0,u,0.61,0,"[('Lamar Stevens', 100), ('Lamar Stevens', 100)]"
6055,2022-01-10,Lamar Stevens,CLE,F,SAC,@,8.5,-115,7.9,-0.6,8.5,9.0,u,0.6,0,"[('Lamar Stevens', 100), ('Lamar Stevens', 100)]"
6056,2022-01-12,Lamar Stevens,CLE,F,UTH,@,8.5,-120,6.4,-2.1,8.5,23.0,u,0.55,0,"[('Lamar Stevens', 100), ('Lamar Stevens', 100)]"
6057,2022-01-14,Lamar Stevens,CLE,F,SAS,@,9.5,-128,5.34,-4.16,9.5,8.0,u,0.53,1,"[('Lamar Stevens', 100), ('Lamar Stevens', 100)]"
6058,2022-01-15,Lamar Stevens,CLE,F,OKC,@,9.5,-115,8.0,-1.5,9.5,5.0,u,0.53,1,"[('Lamar Stevens', 100), ('Lamar Stevens', 100)]"
6059,2022-01-14,Lance Stephenson,IND,G,PHO,vs.,9.5,-120,7.11,-2.39,9.5,5.0,u,0.53,1,"[('Lance Stephenson', 100), ('Lance Stephenson', 100)]"
6060,2022-01-20,Lance Stephenson,IND,G,GSW,@,8.5,-115,7.2,-1.3,8.5,4.0,u,0.6,1,"[('Lance Stephenson', 100), ('Lance Stephenson', 100)]"
6061,2021-10-30,Landry Shamet,PHO,G,CLE,vs.,5.5,-120,5.72,0.22,5.5,3.0,o,0.45,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6062,2021-11-02,Landry Shamet,PHO,G,NOR,vs.,5.5,-125,6.9,1.4,5.5,0.0,o,0.55,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6063,2021-11-04,Landry Shamet,PHO,G,HOU,vs.,5.5,-120,4.55,-0.95,5.5,19.0,u,0.53,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6064,2021-11-06,Landry Shamet,PHO,G,ATL,vs.,6.5,-120,6.3,-0.2,6.5,12.0,u,0.48,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6065,2021-11-08,Landry Shamet,PHO,G,SAC,@,6.5,-111,7.3,0.8,6.5,9.0,o,0.44,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6066,2021-11-12,Landry Shamet,PHO,G,MEM,@,6.5,-115,7.86,1.36,6.5,8.0,o,0.46,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6067,2021-11-15,Landry Shamet,PHO,G,MIN,@,6.5,-110,7.48,0.98,6.5,6.0,o,0.47,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6068,2021-11-17,Landry Shamet,PHO,G,DAL,vs.,6.5,-115,6.4,-0.1,6.5,11.0,u,0.5,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6069,2021-11-19,Landry Shamet,PHO,G,DAL,vs.,6.5,-125,7.3,0.81,6.5,6.0,o,0.56,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6070,2021-11-21,Landry Shamet,PHO,G,DEN,vs.,7.5,-120,6.8,-0.7,7.5,6.0,u,0.55,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6071,2021-11-22,Landry Shamet,PHO,G,SAS,@,7.5,-105,7.55,0.06,7.5,11.0,o,0.53,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6072,2021-11-24,Landry Shamet,PHO,G,CLE,@,7.5,-120,8.7,1.2,7.5,0.0,o,0.46,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6073,2021-11-26,Landry Shamet,PHO,G,NYK,@,6.5,-128,6.99,0.49,6.5,8.0,o,0.4,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6074,2021-11-27,Landry Shamet,PHO,G,BKN,@,7.5,-115,6.94,-0.56,7.5,8.0,u,0.42,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6075,2021-11-30,Landry Shamet,PHO,G,GSW,vs.,7.5,-120,5.6,-1.9,7.5,9.0,u,0.51,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6076,2021-12-02,Landry Shamet,PHO,G,DET,vs.,12.5,-115,8.1,-4.4,12.5,14.0,u,0.54,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6077,2021-12-03,Landry Shamet,PHO,G,GSW,@,12.5,-140,10.8,-1.7,12.5,9.0,u,0.55,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6078,2021-12-06,Landry Shamet,PHO,G,SAS,vs.,12.5,-107,10.7,-1.8,12.5,11.0,u,0.51,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6079,2021-12-10,Landry Shamet,PHO,G,BOS,vs.,13.5,-118,10.6,-2.9,13.5,10.0,u,0.51,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6080,2021-12-13,Landry Shamet,PHO,G,LAC,@,12.5,-113,8.95,-3.55,12.5,6.0,u,0.49,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6081,2021-12-14,Landry Shamet,PHO,G,POR,@,10.5,-105,8.92,-1.58,10.5,7.0,u,0.53,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6082,2021-12-16,Landry Shamet,PHO,G,WAS,vs.,8.5,-130,9.3,0.8,8.5,16.0,o,0.56,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6083,2021-12-19,Landry Shamet,PHO,G,CHA,vs.,7.5,-105,8.0,0.5,7.5,15.0,o,0.63,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6084,2021-12-21,Landry Shamet,PHO,G,LAL,@,6.5,-111,9.93,3.43,6.5,3.0,o,0.63,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6085,2021-12-23,Landry Shamet,PHO,G,OKC,vs.,7.5,-120,6.2,-1.3,7.5,3.0,u,0.61,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6086,2021-12-25,Landry Shamet,PHO,G,GSW,vs.,6.5,-111,8.16,1.66,6.5,4.0,o,0.6,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6087,2021-12-27,Landry Shamet,PHO,G,MEM,vs.,8.5,-115,7.8,-0.7,8.5,3.0,u,0.57,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6088,2021-12-29,Landry Shamet,PHO,G,OKC,vs.,9.5,-133,5.8,-3.7,9.5,7.0,u,0.58,1,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
6089,2021-12-31,Landry Shamet,PHO,G,BOS,@,6.5,-125,7.7,1.2,6.5,4.0,o,0.57,0,"[('Landry Shamet', 100), ('Landry Shamet', 100)]"
