,Date,Name,Team,Position,Opp_x,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result_x,pick_over_under,seven_day_accuracy,successful_pick,Matches,Player,Age,Pos,Tm,Home/Away_x,Opp_y,Game Result,GS,MP_x,FG_x,FGA_x,FG%_x,2P_x,2PA_x,2P%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,TS%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS_x,GmSc,BPM,Home/Away_y,Result_y,MP_y,FG_y,FGA_y,FG%_y,2P_y,2PA_y,2P%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,PTS_y,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1
1881,2021-10-30,Immanuel Quickley,NYK,G,NOR,@,6.5,-110,9.2,2.7,6.5,3,o,0.45,0,Immanuel Quickley,Immanuel Quickley,22-135,G,NYK,Away,NOP,W,0.0,11.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,2.0,0.0,1.0,2.0,0.5,0.255,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,-2.0,-28.8,Away,W 123-117,240.0,42.0,81.0,0.519,23.0,48.0,0.479,19.0,33.0,0.576,20.0,25.0,0.8,123.0,42.0,92.0,0.457,31.0,59.0,0.525,11.0,33.0,0.333,22.0,24.0,0.917,117.0
1882,2021-11-05,Immanuel Quickley,NYK,G,MIL,@,5.5,-120,8.85,3.35,5.5,9,o,0.49,1,Immanuel Quickley,Immanuel Quickley,22-141,G,NYK,Away,MIL,W,0.0,18.0,4.0,9.0,0.444,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.5,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,9.0,8.6,9.3,Away,W 113-98,240.0,41.0,96.0,0.427,31.0,56.0,0.554,10.0,40.0,0.25,21.0,26.0,0.808,113.0,33.0,82.0,0.402,17.0,39.0,0.436,16.0,43.0,0.372,16.0,21.0,0.762,98.0
1883,2021-11-12,Immanuel Quickley,NYK,G,CHA,@,7.5,-115,9.96,2.46,7.5,9,o,0.46,1,Immanuel Quickley,Immanuel Quickley,22-148,G,NYK,Away,CHO,L,0.0,21.0,3.0,8.0,0.375,0.0,1.0,0.0,3.0,7.0,0.429,0.0,0.0,,0.563,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,9.0,6.6,4.8,Away,L 96-104,240.0,36.0,93.0,0.387,23.0,58.0,0.397,13.0,35.0,0.371,11.0,18.0,0.611,96.0,39.0,90.0,0.433,29.0,54.0,0.537,10.0,36.0,0.278,16.0,24.0,0.667,104.0
1884,2021-11-21,Immanuel Quickley,NYK,G,CHI,@,9.5,-105,8.7,-0.8,9.5,12,u,0.55,0,Immanuel Quickley,Immanuel Quickley,22-157,G,NYK,Away,CHI,L,0.0,25.0,4.0,11.0,0.364,3.0,3.0,1.0,1.0,8.0,0.125,3.0,3.0,1.0,0.487,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,6.2,-3.5,Away,L 103-109,240.0,35.0,84.0,0.417,28.0,57.0,0.491,7.0,27.0,0.259,26.0,31.0,0.839,103.0,37.0,88.0,0.42,26.0,59.0,0.441,11.0,29.0,0.379,24.0,27.0,0.889,109.0
1885,2021-11-23,Immanuel Quickley,NYK,G,LAL,vs.,12.5,-110,12.8,0.3,12.5,14,o,0.49,1,Immanuel Quickley,Immanuel Quickley,22-159,G,NYK,Home,LAL,W,0.0,22.0,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,2.0,2.0,1.0,0.709,0.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,14.0,9.1,2.4,Home,W 106-100,240.0,37.0,82.0,0.451,22.0,48.0,0.458,15.0,34.0,0.441,17.0,21.0,0.81,106.0,34.0,91.0,0.374,23.0,55.0,0.418,11.0,36.0,0.306,21.0,30.0,0.7,100.0
1886,2021-11-27,Immanuel Quickley,NYK,G,ATL,@,12.5,-115,9.22,-3.28,12.5,9,u,0.42,1,Immanuel Quickley,Immanuel Quickley,22-163,G,NYK,Away,ATL,W,0.0,31.0,4.0,12.0,0.333,3.0,5.0,0.6,1.0,7.0,0.143,0.0,0.0,,0.375,0.0,3.0,3.0,7.0,0.0,0.0,2.0,4.0,9.0,4.4,-6.1,Away,W 99-90,240.0,36.0,82.0,0.439,25.0,53.0,0.472,11.0,29.0,0.379,16.0,22.0,0.727,99.0,33.0,93.0,0.355,24.0,56.0,0.429,9.0,37.0,0.243,15.0,20.0,0.75,90.0
1887,2021-12-02,Immanuel Quickley,NYK,G,CHI,vs.,15.5,-125,8.99,-6.51,15.5,15,u,0.54,1,Immanuel Quickley,Immanuel Quickley,22-168,G,NYK,Home,CHI,L,1.0,38.0,6.0,17.0,0.353,3.0,8.0,0.375,3.0,9.0,0.333,0.0,0.0,,0.441,0.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,15.0,7.9,-5.4,Home,L 115-119,240.0,42.0,82.0,0.512,33.0,56.0,0.589,9.0,26.0,0.346,22.0,27.0,0.815,115.0,44.0,89.0,0.494,33.0,60.0,0.55,11.0,29.0,0.379,20.0,21.0,0.952,119.0
1888,2021-12-04,Immanuel Quickley,NYK,G,DEN,vs.,11.5,-115,8.91,-2.59,11.5,3,u,0.55,1,Immanuel Quickley,Immanuel Quickley,22-170,G,NYK,Home,DEN,L,0.0,20.0,1.0,7.0,0.143,1.0,4.0,0.25,0.0,3.0,0.0,1.0,1.0,1.0,0.202,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,-3.3,-24.0,Home,L 99-113,240.0,35.0,88.0,0.398,23.0,48.0,0.479,12.0,40.0,0.3,17.0,21.0,0.81,99.0,44.0,84.0,0.524,24.0,41.0,0.585,20.0,43.0,0.465,5.0,5.0,1.0,113.0
1889,2021-12-07,Immanuel Quickley,NYK,G,SAS,@,10.5,-110,9.35,-1.15,10.5,16,u,0.52,0,Immanuel Quickley,Immanuel Quickley,22-173,G,NYK,Away,SAS,W,0.0,26.0,5.0,12.0,0.417,3.0,4.0,0.75,2.0,8.0,0.25,4.0,4.0,1.0,0.581,0.0,5.0,5.0,2.0,1.0,0.0,0.0,3.0,16.0,12.3,0.0,Away,W 121-109,240.0,43.0,91.0,0.473,25.0,53.0,0.472,18.0,38.0,0.474,17.0,19.0,0.895,121.0,41.0,92.0,0.446,29.0,61.0,0.475,12.0,31.0,0.387,15.0,20.0,0.75,109.0
1890,2021-12-10,Immanuel Quickley,NYK,G,TOR,@,11.5,-128,9.05,-2.45,11.5,5,u,0.51,1,Immanuel Quickley,Immanuel Quickley,22-176,G,NYK,Away,TOR,L,0.0,24.0,2.0,7.0,0.286,1.0,2.0,0.5,1.0,5.0,0.2,0.0,0.0,,0.357,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,1.3,-7.1,Away,L 87-90,240.0,29.0,81.0,0.358,20.0,47.0,0.426,9.0,34.0,0.265,20.0,24.0,0.833,87.0,30.0,87.0,0.345,18.0,52.0,0.346,12.0,35.0,0.343,18.0,23.0,0.783,90.0
1891,2021-12-14,Immanuel Quickley,NYK,G,GSW,vs.,13.5,-128,8.77,-4.73,13.5,12,u,0.53,1,Immanuel Quickley,Immanuel Quickley,22-180,G,NYK,Home,GSW,L,0.0,22.0,3.0,12.0,0.25,1.0,3.0,0.333,2.0,9.0,0.222,4.0,4.0,1.0,0.436,0.0,2.0,2.0,3.0,0.0,1.0,2.0,5.0,12.0,4.2,-6.4,Home,L 96-105,240.0,30.0,83.0,0.361,14.0,41.0,0.341,16.0,42.0,0.381,20.0,22.0,0.909,96.0,35.0,77.0,0.455,20.0,37.0,0.541,15.0,40.0,0.375,20.0,27.0,0.741,105.0
1892,2021-12-16,Immanuel Quickley,NYK,G,HOU,@,13.5,-120,13.2,-0.3,13.5,24,u,0.56,0,Immanuel Quickley,Immanuel Quickley,22-182,G,NYK,Away,HOU,W,0.0,32.0,7.0,13.0,0.538,0.0,3.0,0.0,7.0,10.0,0.7,3.0,4.0,0.75,0.813,1.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,24.0,18.2,9.5,Away,W 116-103,240.0,39.0,83.0,0.47,22.0,47.0,0.468,17.0,36.0,0.472,21.0,25.0,0.84,116.0,34.0,68.0,0.5,23.0,36.0,0.639,11.0,32.0,0.344,24.0,30.0,0.8,103.0
1893,2022-01-04,Immanuel Quickley,NYK,G,IND,vs.,12.5,-120,12.0,-0.5,12.5,11,u,0.55,1,Immanuel Quickley,Immanuel Quickley,22-201,G,NYK,Home,IND,W,0.0,22.0,3.0,10.0,0.3,2.0,6.0,0.333,1.0,4.0,0.25,4.0,4.0,1.0,0.468,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,11.0,5.3,-6.6,Home,W 104-94,240.0,39.0,80.0,0.488,33.0,52.0,0.635,6.0,28.0,0.214,20.0,28.0,0.714,104.0,32.0,76.0,0.421,23.0,38.0,0.605,9.0,38.0,0.237,21.0,32.0,0.656,94.0
1894,2022-01-06,Immanuel Quickley,NYK,G,BOS,vs.,11.5,100,13.4,1.9,11.5,16,o,0.58,1,Immanuel Quickley,Immanuel Quickley,22-203,G,NYK,Home,BOS,W,0.0,25.0,6.0,12.0,0.5,3.0,7.0,0.429,3.0,5.0,0.6,1.0,1.0,1.0,0.643,0.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,16.0,10.5,2.1,Home,W 108-105,240.0,40.0,90.0,0.444,22.0,54.0,0.407,18.0,36.0,0.5,10.0,15.0,0.667,108.0,38.0,80.0,0.475,21.0,35.0,0.6,17.0,45.0,0.378,12.0,13.0,0.923,105.0
1895,2022-01-08,Immanuel Quickley,NYK,G,BOS,@,15.5,-110,10.9,-4.6,15.0,18,u,0.62,0,Immanuel Quickley,Immanuel Quickley,22-205,G,NYK,Away,BOS,L,1.0,37.0,7.0,11.0,0.636,4.0,6.0,0.667,3.0,5.0,0.6,1.0,2.0,0.5,0.758,0.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,18.0,15.6,8.0,Away,L 75-99,240.0,29.0,79.0,0.367,18.0,48.0,0.375,11.0,31.0,0.355,6.0,15.0,0.4,75.0,36.0,76.0,0.474,24.0,47.0,0.511,12.0,29.0,0.414,15.0,17.0,0.882,99.0
1896,2022-01-18,Immanuel Quickley,NYK,G,MIN,vs.,10.5,-105,12.6,2.1,10.5,6,o,0.63,0,Immanuel Quickley,Immanuel Quickley,22-215,G,NYK,Home,MIN,L,0.0,9.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,3.0,4.0,0.75,0.798,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,5.2,6.1,Home,L 110-112,240.0,37.0,80.0,0.463,25.0,42.0,0.595,12.0,38.0,0.316,24.0,33.0,0.727,110.0,35.0,81.0,0.432,22.0,40.0,0.55,13.0,41.0,0.317,29.0,38.0,0.763,112.0
1897,2022-01-20,Immanuel Quickley,NYK,G,NOR,vs.,7.5,-105,10.28,2.78,7.5,14,o,0.6,1,Immanuel Quickley,Immanuel Quickley,22-217,G,NYK,Home,NOP,L,0.0,23.0,4.0,13.0,0.308,2.0,4.0,0.5,2.0,9.0,0.222,4.0,4.0,1.0,0.474,0.0,4.0,4.0,5.0,3.0,0.0,4.0,1.0,14.0,9.8,5.2,Home,L 91-102,240.0,29.0,77.0,0.377,20.0,39.0,0.513,9.0,38.0,0.237,24.0,36.0,0.667,91.0,38.0,76.0,0.5,27.0,48.0,0.563,11.0,28.0,0.393,15.0,22.0,0.682,102.0
1898,2021-11-17,Isaac Okoro,CLE,F,BKN,@,12.5,-130,9.7,-2.8,12.5,8,u,0.5,1,Isaac Okoro,Isaac Okoro,20-295,G-F,CLE,Away,BRK,L,1.0,39.0,3.0,11.0,0.273,3.0,9.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,0.337,4.0,2.0,6.0,2.0,1.0,0.0,2.0,3.0,8.0,4.1,-8.1,Away,L 99-109,240.0,35.0,89.0,0.393,24.0,45.0,0.533,11.0,44.0,0.25,18.0,21.0,0.857,99.0,38.0,83.0,0.458,26.0,51.0,0.51,12.0,32.0,0.375,21.0,25.0,0.84,109.0
1899,2021-11-18,Isaac Okoro,CLE,F,GSW,vs.,12.5,-130,9.19,-3.31,11.5,10,u,0.55,1,Isaac Okoro,Isaac Okoro,20-296,G-F,CLE,Home,GSW,L,1.0,43.0,4.0,10.0,0.4,4.0,6.0,0.667,0.0,4.0,0.0,2.0,4.0,0.5,0.425,4.0,3.0,7.0,3.0,2.0,0.0,0.0,2.0,10.0,10.8,-0.7,Home,L 89-104,240.0,34.0,80.0,0.425,22.0,41.0,0.537,12.0,39.0,0.308,9.0,16.0,0.563,89.0,41.0,83.0,0.494,26.0,40.0,0.65,15.0,43.0,0.349,7.0,8.0,0.875,104.0
1900,2021-12-03,Isaac Okoro,CLE,F,WAS,@,8.5,-133,10.56,2.06,9.0,8,o,0.55,0,Isaac Okoro,Isaac Okoro,20-311,G-F,CLE,Away,WAS,W,1.0,29.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,5.0,6.0,0.833,0.602,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,8.0,6.4,-1.4,Away,W 116-101,240.0,42.0,89.0,0.472,29.0,59.0,0.492,13.0,30.0,0.433,19.0,25.0,0.76,116.0,38.0,82.0,0.463,28.0,51.0,0.549,10.0,31.0,0.323,15.0,19.0,0.789,101.0
1901,2021-12-11,Isaac Okoro,CLE,F,SAC,vs.,8.5,100,6.9,-1.6,8.5,20,u,0.51,0,Isaac Okoro,Isaac Okoro,20-319,G-F,CLE,Home,SAC,W,1.0,30.0,7.0,9.0,0.778,5.0,6.0,0.833,2.0,3.0,0.667,4.0,4.0,1.0,0.929,1.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,20.0,19.8,12.0,Home,W 117-103,240.0,41.0,88.0,0.466,29.0,57.0,0.509,12.0,31.0,0.387,23.0,28.0,0.821,117.0,41.0,93.0,0.441,34.0,65.0,0.523,7.0,28.0,0.25,14.0,22.0,0.636,103.0
1902,2021-12-30,Isaac Okoro,CLE,F,WAS,@,12.5,-106,10.87,-1.63,12.5,11,u,0.57,1,Isaac Okoro,Isaac Okoro,20-338,G-F,CLE,Away,WAS,L,1.0,31.0,3.0,7.0,0.429,1.0,4.0,0.25,2.0,3.0,0.667,3.0,4.0,0.75,0.628,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,11.0,4.7,-5.9,Away,L 93-110,240.0,35.0,83.0,0.422,27.0,55.0,0.491,8.0,28.0,0.286,15.0,23.0,0.652,93.0,45.0,90.0,0.5,36.0,61.0,0.59,9.0,29.0,0.31,11.0,17.0,0.647,110.0
1903,2021-12-31,Isaac Okoro,CLE,F,ATL,vs.,12.5,-117,10.5,-2.0,12.5,10,u,0.57,1,Isaac Okoro,Isaac Okoro,20-339,G-F,CLE,Home,ATL,L,1.0,31.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.333,0.94,0.0,2.0,2.0,5.0,0.0,0.0,1.0,6.0,10.0,8.7,0.0,Home,L 118-121,240.0,48.0,84.0,0.571,40.0,59.0,0.678,8.0,25.0,0.32,14.0,24.0,0.583,118.0,43.0,97.0,0.443,27.0,59.0,0.458,16.0,38.0,0.421,19.0,21.0,0.905,121.0
1904,2022-01-02,Isaac Okoro,CLE,F,IND,vs.,11.5,-105,9.5,-2.0,11.5,2,u,0.56,1,Isaac Okoro,Isaac Okoro,20-341,G-F,CLE,Home,IND,W,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.4,8.2,Home,W 108-104,240.0,41.0,88.0,0.466,35.0,62.0,0.565,6.0,26.0,0.231,20.0,28.0,0.714,108.0,37.0,83.0,0.446,18.0,37.0,0.486,19.0,46.0,0.413,11.0,14.0,0.786,104.0
1905,2022-01-22,Isaac Okoro,CLE,F,OKC,vs.,10.5,-120,7.7,-2.8,10.5,8,u,0.59,1,Isaac Okoro,Isaac Okoro,20-361,G-F,CLE,Home,OKC,W,1.0,35.0,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.581,1.0,4.0,5.0,1.0,3.0,1.0,5.0,4.0,8.0,4.7,-1.3,Home,W 94-87,240.0,35.0,76.0,0.461,29.0,49.0,0.592,6.0,27.0,0.222,18.0,35.0,0.514,94.0,33.0,85.0,0.388,21.0,44.0,0.477,12.0,41.0,0.293,9.0,16.0,0.563,87.0
1906,2021-10-27,Isaiah Hartenstein,LAC,C,CLE,vs.,7.5,-120,2.79,-4.71,7.5,2,u,0.45,1,Isaiah Hartenstein,Isaiah Hartenstein,23-175,F,LAC,Home,CLE,L,0.0,13.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,0.25,0.0,4.0,4.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,Home,L 79-92,240.0,31.0,87.0,0.356,22.0,46.0,0.478,9.0,41.0,0.22,8.0,13.0,0.615,79.0,33.0,81.0,0.407,30.0,61.0,0.492,3.0,20.0,0.15,23.0,27.0,0.852,92.0
1907,2021-10-29,Isaiah Hartenstein,LAC,C,POR,@,5.5,-105,2.87,-2.63,5.5,4,u,0.45,1,Isaiah Hartenstein,Isaiah Hartenstein,23-177,F,LAC,Away,POR,L,0.0,20.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,0.0,0.515,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,4.0,1.2,-10.2,Away,L 92-111,240.0,34.0,87.0,0.391,19.0,45.0,0.422,15.0,42.0,0.357,9.0,16.0,0.563,92.0,41.0,98.0,0.418,22.0,57.0,0.386,19.0,41.0,0.463,10.0,16.0,0.625,111.0
1908,2021-11-01,Isaiah Hartenstein,LAC,C,OKC,vs.,7.5,-125,4.62,-2.88,7.5,2,u,0.52,1,Isaiah Hartenstein,Isaiah Hartenstein,23-180,F,LAC,Home,OKC,W,0.0,18.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.333,4.0,8.0,12.0,2.0,1.0,1.0,0.0,1.0,2.0,8.2,4.8,Home,W 99-94,240.0,35.0,92.0,0.38,20.0,50.0,0.4,15.0,42.0,0.357,14.0,19.0,0.737,99.0,35.0,90.0,0.389,24.0,53.0,0.453,11.0,37.0,0.297,13.0,16.0,0.813,94.0
1909,2021-11-11,Isaiah Hartenstein,LAC,C,MIA,vs.,6.5,-120,4.43,-2.07,6.5,6,u,0.46,1,Isaiah Hartenstein,Isaiah Hartenstein,23-190,F,LAC,Home,MIA,W,0.0,18.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.615,3.0,4.0,7.0,1.0,0.0,1.0,2.0,2.0,6.0,5.9,-4.8,Home,W 112-109,240.0,43.0,91.0,0.473,32.0,54.0,0.593,11.0,37.0,0.297,15.0,17.0,0.882,112.0,43.0,97.0,0.443,34.0,56.0,0.607,9.0,41.0,0.22,14.0,17.0,0.824,109.0
1910,2021-11-13,Isaiah Hartenstein,LAC,C,MIN,vs.,7.5,-125,4.68,-2.82,7.5,12,u,0.49,0,Isaiah Hartenstein,Isaiah Hartenstein,23-192,F,LAC,Home,MIN,W,0.0,25.0,4.0,9.0,0.444,3.0,8.0,0.375,1.0,1.0,1.0,3.0,4.0,0.75,0.558,3.0,8.0,11.0,4.0,1.0,3.0,3.0,2.0,12.0,13.5,4.6,Home,W 129-102,240.0,53.0,99.0,0.535,37.0,59.0,0.627,16.0,40.0,0.4,7.0,9.0,0.778,129.0,40.0,102.0,0.392,29.0,66.0,0.439,11.0,36.0,0.306,11.0,16.0,0.688,102.0
1911,2021-12-11,Isaiah Hartenstein,LAC,C,ORL,vs.,7.5,-135,5.33,-2.17,7.5,6,u,0.51,1,Isaiah Hartenstein,Isaiah Hartenstein,23-220,F,LAC,Home,ORL,W,0.0,20.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,0.75,3.0,2.0,5.0,5.0,1.0,0.0,2.0,3.0,6.0,8.4,3.5,Home,W 106-104,240.0,42.0,92.0,0.457,24.0,56.0,0.429,18.0,36.0,0.5,4.0,6.0,0.667,106.0,35.0,80.0,0.438,23.0,47.0,0.489,12.0,33.0,0.364,22.0,24.0,0.917,104.0
1912,2021-12-13,Isaiah Hartenstein,LAC,C,PHO,vs.,7.5,-130,4.93,-2.56,7.5,12,u,0.49,0,Isaiah Hartenstein,Isaiah Hartenstein,23-222,F,LAC,Home,PHO,W,0.0,23.0,5.0,7.0,0.714,5.0,7.0,0.714,0.0,0.0,,2.0,2.0,1.0,0.761,1.0,4.0,5.0,7.0,1.0,2.0,1.0,5.0,12.0,15.3,17.9,Home,W 111-95,240.0,43.0,78.0,0.551,34.0,57.0,0.596,9.0,21.0,0.429,16.0,23.0,0.696,111.0,36.0,96.0,0.375,29.0,67.0,0.433,7.0,29.0,0.241,16.0,19.0,0.842,95.0
1913,2021-12-15,Isaiah Hartenstein,LAC,C,UTH,@,7.5,-115,4.92,-2.58,7.5,15,u,0.57,0,Isaiah Hartenstein,Isaiah Hartenstein,23-224,F,LAC,Away,UTA,L,0.0,25.0,6.0,9.0,0.667,6.0,9.0,0.667,0.0,0.0,,3.0,3.0,1.0,0.727,2.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,15.0,14.1,5.3,Away,L 103-124,240.0,40.0,85.0,0.471,30.0,55.0,0.545,10.0,30.0,0.333,13.0,20.0,0.65,103.0,47.0,89.0,0.528,32.0,52.0,0.615,15.0,37.0,0.405,15.0,20.0,0.75,124.0
1914,2021-12-18,Isaiah Hartenstein,LAC,C,OKC,@,10.5,105,7.0,-3.5,10.5,8,u,0.59,1,Isaiah Hartenstein,Isaiah Hartenstein,23-227,F,LAC,Away,OKC,L,0.0,19.0,4.0,5.0,0.8,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,0.8,2.0,3.0,5.0,2.0,0.0,2.0,1.0,3.0,8.0,9.0,2.5,Away,L 103-104,240.0,37.0,83.0,0.446,21.0,44.0,0.477,16.0,39.0,0.41,13.0,19.0,0.684,103.0,43.0,92.0,0.467,31.0,61.0,0.508,12.0,31.0,0.387,6.0,10.0,0.6,104.0
1915,2021-12-20,Isaiah Joe,PHI,G,BOS,@,9.5,-115,3.54,-5.96,9.5,1,u,0.66,1,Isaiah Joe,Isaiah Joe,22-171,G,PHI,Away,BOS,W,0.0,26.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,2.0,0.5,0.174,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,-8.4,Away,W 108-103,240.0,36.0,72.0,0.5,26.0,47.0,0.553,10.0,25.0,0.4,26.0,31.0,0.839,108.0,38.0,82.0,0.463,31.0,55.0,0.564,7.0,27.0,0.259,20.0,25.0,0.8,103.0
1916,2021-12-01,Isaiah Roby,OKC,F,HOU,vs.,8.5,-105,5.11,-3.39,8.5,6,u,0.49,1,Isaiah Roby,Isaiah Roby,23-301,F,OKC,Home,HOU,L,0.0,14.0,2.0,5.0,0.4,2.0,3.0,0.667,0.0,2.0,0.0,2.0,3.0,0.667,0.475,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,6.0,8.3,11.3,Home,L 110-114,240.0,40.0,85.0,0.471,32.0,53.0,0.604,8.0,32.0,0.25,22.0,29.0,0.759,110.0,40.0,79.0,0.506,25.0,42.0,0.595,15.0,37.0,0.405,19.0,22.0,0.864,114.0
1917,2021-12-28,Isaiah Roby,OKC,F,SAC,@,10.5,-115,12.8,2.3,10.5,8,o,0.58,0,Isaiah Roby,Isaiah Roby,23-328,F,OKC,Away,SAC,L,1.0,22.0,3.0,7.0,0.429,2.0,6.0,0.333,1.0,1.0,1.0,1.0,2.0,0.5,0.508,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,8.0,6.5,-2.6,Away,L 111-117,240.0,35.0,90.0,0.389,24.0,57.0,0.421,11.0,33.0,0.333,30.0,36.0,0.833,111.0,40.0,95.0,0.421,23.0,56.0,0.411,17.0,39.0,0.436,20.0,27.0,0.741,117.0
1918,2021-10-20,Isaiah Stewart,DET,F,CHI,vs.,12.5,-120,9.91,-2.59,12.5,12,u,0.33,1,Isaiah Stewart,Isaiah Stewart,20-151,F-C,DET,Home,CHI,L,1.0,26.0,6.0,9.0,0.667,6.0,8.0,0.75,0.0,1.0,0.0,0.0,0.0,,0.667,2.0,6.0,8.0,0.0,0.0,1.0,2.0,1.0,12.0,9.6,1.1,Home,L 88-94,240.0,36.0,90.0,0.4,30.0,62.0,0.484,6.0,28.0,0.214,10.0,13.0,0.769,88.0,37.0,86.0,0.43,30.0,63.0,0.476,7.0,23.0,0.304,13.0,15.0,0.867,94.0
1919,2021-10-23,Isaiah Stewart,DET,F,CHI,@,10.5,-110,9.9,-0.6,10.5,6,u,0.45,1,Isaiah Stewart,Isaiah Stewart,20-154,F-C,DET,Away,CHI,L,1.0,24.0,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,0.429,3.0,9.0,12.0,0.0,0.0,0.0,1.0,1.0,6.0,5.7,-4.0,Away,L 82-97,240.0,34.0,88.0,0.386,29.0,60.0,0.483,5.0,28.0,0.179,9.0,15.0,0.6,82.0,35.0,84.0,0.417,24.0,58.0,0.414,11.0,26.0,0.423,16.0,19.0,0.842,97.0
1920,2021-10-31,Isaiah Stewart,DET,F,BKN,@,8.5,-128,9.27,0.77,9.0,5,o,0.49,0,Isaiah Stewart,Isaiah Stewart,20-162,F-C,DET,Away,BRK,L,1.0,18.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.9,-6.9,Away,L 91-117,240.0,32.0,79.0,0.405,20.0,46.0,0.435,12.0,33.0,0.364,15.0,22.0,0.682,91.0,47.0,72.0,0.653,34.0,47.0,0.723,13.0,25.0,0.52,10.0,16.0,0.625,117.0
1921,2021-11-02,Isaiah Stewart,DET,F,MIL,vs.,9.5,-127,7.7,-1.8,9.0,5,u,0.55,1,Isaiah Stewart,Isaiah Stewart,20-164,F-C,DET,Home,MIL,L,1.0,24.0,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,1.0,2.0,0.5,0.363,4.0,4.0,8.0,0.0,0.0,2.0,2.0,3.0,5.0,3.4,-10.4,Home,L 89-117,240.0,30.0,93.0,0.323,22.0,46.0,0.478,8.0,47.0,0.17,21.0,30.0,0.7,89.0,42.0,84.0,0.5,25.0,47.0,0.532,17.0,37.0,0.459,16.0,21.0,0.762,117.0
1922,2021-11-21,Isaiah Stewart,DET,F,LAL,vs.,8.5,105,11.1,2.6,8.5,4,o,0.55,0,Isaiah Stewart,Isaiah Stewart,20-183,F-C,DET,Home,LAL,L,1.0,19.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.3,-8.1,Home,L 116-121,240.0,43.0,97.0,0.443,29.0,57.0,0.509,14.0,40.0,0.35,16.0,21.0,0.762,116.0,45.0,92.0,0.489,35.0,61.0,0.574,10.0,31.0,0.323,21.0,27.0,0.778,121.0
